store_name,store_code
봉이치킨 헬리오시티점,1773735564
깜꼬치킨&호프가락점,235631564
케이준치킨 가락점,18503437
치킨주막,1599542763
오성통닭 송파점,1774458240
반한치킨,1705928271
봄이치킨,1830207714
치킨팝스,1827003163
망고치킨,33460286
치마오,1396839380
맥주활력수 수서역점,1639629639
투다리 수서점,11762898
놀부포차,31402212
탑 비어,693448418
북치고장구치고,20938932
수서골포장마차,20619249
59년왕십리포차,38522219
1번지포차,1064467320
JOY바,20862469
경이네1층집,853184773
굿모닝맥주,1849508307
밀회관 가락점,1011832215
달빛맥주 문정법조타운점,1717687828
79대포 서울문정점,1697911404
스핀토주얼리 카페,1716893722
고센,1758723558
오늘와인한잔 가락시장역점,1319290686
포차천국 가락시장역점,1309344413
단골집,1342258741
리치,1490186065
포레스트,1765256428
동네형님네포차,1709596296
혜화시장 법조점,1830355510
88노가리 가락시장점,1593477631
단골집,1387788591
헤이옹 드 솔레일 일찬,1885419081
맥주어클락,1514949700
봉구비어 가락몰점,877310431
세븐브로이펍 가락점,20372040
치어스 가락점,12885821
블랙포크,707631519
투다리 법조타운점,1499542160
사운드온 2호점,1257197052
구노포차 가락시장점,1669196498
마실,37475119
금사빠,1661816746
짝태이야기,172933732
모꼬,1587533790
청춘포차,259441306
베버리지하우스,1727622772
준코노래타운 가락점,35458210
쌍둥이네포차,1226474310
언니네포차,488676001
미노맥주,1413462670
골목대장,37244405
술상,1088239807
카스키스,13156954
가락포장마차,1229421235
새천년가요방,13156994
오뎅과사케,1123284717
바로쿡,20638850
준코유직타운 가락점,1168628841
그린호프치킨,20634803
청춘포차,1177574776
산촌포차,1727012403
카페마실,730787963
토크쇼 석촌2호점,20637133
위드에프앤디,1143369648
딱조아포차,1826851515
대박라이브포차,20630129
정주식당,1921674722
OK바리,20627089
꼬치포차,1767160541
올리브,21336173
카네기노래주점,20629119
발렌타인주점,1075224830
제이바,18869105
조은상회,1256719810
지니,1740595617
본도시락 수서역점,438797371
파머스박스,1904326995
빈수단체도시락,32548359
경도시락,1425609690
새참공방 수서역점,1928069834
코끼리 the salad cafe,1439985920
화로상회 가락시장역점,1074665157
픽업그린,261774438
스윗밸런스 문정점,1136738942
써브웨이 송파역점,1962160322
퀴즈노스 문정법조타운점,88840646
에그셀런트 송파헬리오시티점,1342849722
그리너 잠실점,1381448031
죠샌드위치 문정법조타운점,1690993183
더퍼스트클래스파티,1136366157
한솥도시락 석촌가락로점,38495712
샐러드상점 가락점,1527825594
홍루이젠 대전대서울한방병원점,1078817782
왔따쪽갈비 잠실점,1578800859
밥스볼본점,1491716395
올바로 샐러드,1132181582
한솥도시락 문정지식산업센터점,77251599
한솥도시락 배명고옆점,13376686
어썸파티,36900809
호가호가,13028845
별난포차,1642654149
홈메이드시락,13304023
제이니씨 석촌점,890529306
홍자씨샌드위치,1017145821
소녀국물닭발 잠실본점,1041013023
요리명가,1705398764
핍시즌,33525840
막창1987 부천점,1641098124
K1푸드,35458085
왕십리곱창골,1651137068
카페비앙,1685266023
피닭눈물 국물&직화닭발 전문점 석촌점,1297415330
밥도둑 컴패니 간장게장&새우장,1525457645
어썸로즈,83612604
오리지널팬케이크하우스 가로수길점,32548015
미미면가,21693586
우와,1653280910
미우,35877617
메리고라운드 스테이크,13321644
컨버터,1408831784
우시야본점,36175042
오엔,12064600
스킬렛 스테이크하우스,35372688
심퍼티쿠시 가로수길점,1001519803
야키토리 요이사,1219939579
카이센동 우니도,1720070048
신사동 가자,1183661719
골드참치,1527657577
온기정,1946248827
파운드,1463827929
트라가 가로수길점,1609433684
감성타코 신사점,21867596
ebt,1416611903
조우,1487738581
마히나 비건 테이블,1836210120
정돈프리미엄 신사점,148179327
송쉐프,1116542324
세컨디포레스트 가로수길점,1230915639
안다즈서울강남 조각보,1263425600
마사 타코,658897525
경양카츠 가로수길점,1973727045
신사 모소리,1224469606
스페인클럽 가로수본점,13279887
지구당 신사점,36166760
스시유겐,1164963003
김북순큰남비집 신사본점,11722762
춘식당,38391956
램브라튼,35623097
설로인 다이닝,1450068599
산호,20342497
청초수물회 강남점,1451699361
압구정면옥,1704274860
이속우화천공,1495686510
닭한마리감자탕,1087332427
갈비다움 압구정지점,1719071516
시골밥상 압구정점,32260440
가로수길칼국수,21727731
크라운돼지,1014095921
신사의바램,1183078734
홍미닭발 신사본점,11697011
불공장,1877394048
해남집,11878057
동인동,11726653
조개신화 가로수길점,38530852
야키니쿠 규,1697940428
현대낙지집,11717437
지강낙곱새 압구정점,1146320530
신비갈비살본점,1674005148
일도씨곱창,20780279
양식당더램키친,21029355
안동국시,12068351
제주애돈 압구정본점,36338927
베이징덕,18485199
창고43 압구정점,1105815230
달맞이 신사점,1926711875
삼화식당 1972 본점,1657029013
돈불리제담,34016514
송탄부대찌개본점,12789480
군자대한곱창 신사점,1750425175
청우참치,19877368
강남돌곱창,18485191
청담미역 압구정점,38547895
문참치,1459473780
소나무,1618902912
오늘잡은안동갈비 신사점,21060972
라무진 신사가로수점,323973434
네모집 논현점,36084272
삼바리 신사점,1783887685
우림황소곱창,19997126
온달집,1339586424
세광양대창 신사역가로수길점,1842110029
포도식당,12013940
오라방,1065842528
강남맛집 서경도락,38453696
해가쭈꾸미,1049763045
오미가,18485223
담미온 압구정점,563495104
꼬끄더그릴,1781496833
청자매운소돼지갈비찜,13147799
삼다연 논현점,19866316
상석,1739558880
로바타탄요,1304420575
유노추보,13149909
스시카나,1075528481
강남철판요리,1949319690
다이칸야마키친,19792442
코이에,1726185843
모국정서,34227859
스시사키,1751287981
야스노야 지로 압구정점,1675999940
신사랑,1338008590
갓포준 x 에스테반,1565338722
교텐,38341949
미토우,1217695838
혼528,1240653799
삿뽀로 압구정점,20037939
미미면가 2호점,1188179194
두사라 신사점,32383071
오사카카레 콘유,1477944904
압구정샤브샤브,11725015
쿠시토쿡,1005575645
몽글몽글카레집,38544563
길손,20839590
카소미야 가로수길본점,1181586978
카도야라멘 가로수점,1585147095
와라쿠,13070040
마키진,37577144
탐츠 신사역점,1739443364
아비꼬 신사가로수길점,1888406465
사케츠바사,1329358203
진가와,1163648621
해밥상달주막,20647276
키라메쿠 현대백화점 압구정점,1441550338
사보텐 압구정역점,1117348328
스시 호우시절,36643385
역전우동0410 압구정역점,33429962
아비꼬 압구정역점,13174670
딩딤1968,77889123
SOGAK,1400123055
더 리버사이드호텔 따뚱,20498842
천미미,1154124309
js가든 웍 신사점,49853350
채운,11706766
양자강 압구정점,18527755
성하루,1846768270
종쓰부,32956988
홍콩반점0410 압구정역점,18499458
콰이,31414036
명궁,18830199
희래등,11864113
북경반점,18482008
신사완쯔,35623729
원효,1216299592
수차이나,32260075
연경,1393044970
장가애,19873532
동보성,13149900
노독일처 현대백화점압구정본점,36701396
대복우육면,1777452234
현경 압구정점,38230229
중식포차,1848907188
함춘원신사점,20851345
금정,212763790
소각,1536007643
향방,33647127
왕용,1897686158
공리 신사점,12034427
강남루,37281328
크레이지마라 본점,1890047610
항방양육관 본점,20832239
신사치킨클럽,1810227978
열심식당,37776016
닐리 피자&파스타 since1998,1874898426
THE미친주방장,37221415
FORUM,1101106025
센,1624357195
코리엔더,1956212772
사이공핫팟,737372869
원웨이19,1115176966
오늘의파스타 강남점,1209851254
에스토,1558011238
구스테이크528,19877737
살롱드애일리,1815500209
메이드,35575412
SOOT,1774379867
을지다락 가로수길,1797169863
UPPERWEST,31469554
카페그라쎄,37741503
까사밀,21037785
파티오42 압구정점,1550717065
류니끄,20543273
르포트13,1438579093
사루비아,13150028
비스트로앤트로,1109525914
자매의 부엌,35751409
엘이베리코 압구정점,540207085
끌림이탈리아,1226456242
테이블스타,30924344
오르비에토,1060598083
h450,31549372
에르바,1522416380
도쿄수플레,1282911886
일무레또,1378374030
타코벨 압구정점,1879269275
부에노스아이레스,12919183
타코앤칠리,1392526471
벨루치,1067812087
파복스,35432711
포티데이즈,1515829544
스파게티스토리 압구정점,37072884
마마논마마,12026401
피오렌티나,11604735
피그닉,35111980
일치프리아니 현대백화점 압구정본점,30863742
오스테리아수,1810711454
닐리 압구정점,1269638348
신사그라제,1786167901
제멜리,523570208
브루터스앤케이터링,1949174874
프리모라운지,37942272
신사512,1460169485
그리크,1220272977
오토김밥 신사직영점,1294207909
떡존 신사점,37541283
스쿨푸드 딜리버리 압구정점,897552314
김가네김밥 압구정점,38738376
바르다김선생 압구정역점,37293791
신전떡볶이 압구정점,47838014
김밥천국 압구정점,1363203289
미상주먹김밥,1045733883
우리김밥,36886766
현대압구정김밥까페,33646336
분식하우스,1832731129
추억의 김밥,1166728805
서호김밥 현대백화점 압구정본점,1395038450
스쿨푸드 압구정현대점,1857378589
월드스넥,32260222
서울만두 현대백화점 압구정본점,38277069
배떡 압구정점,1867406250
늘나랑김밥,1013901114
태리로제떡볶이 & 닭강정 압구정점,1693046740
압구정떡볶이,1237124753
청주집,1011773517
군밤먹을래꿀밤먹을래,1578317874
두리김밥,37865531
까이몽,18279265
블루밍마리,1625577295
미성스넥,18528413
현대떡볶이,18528423
면치기밥치기,1767416520
화가당호떡  현대백화점 압구정본점,1293716478
워니원,13325552
drip,1231508730
바니분식,1797489748
신사시장 떡볶이집,217958891
청담동마녀김밥 신사역점,1868833659
우리집만두신사역직영점,31558708
봉식이옛날왕만두 압구정본점,1282313047
꽃볶이,1718564973
상아김밥 압구정점,1003075679
김밥까페,32283579
정성한줄 신사점,1376397279
트래블피자 신사AIRPORT,1288128658
피자알볼로 잠원점,35553934
피자헛 신반포점,13290297
오르새피자 직영점,1881347188
토마토피자,18514947
닭강정공방 신사점,37417845
깐부치킨 압구정한강고수부지점,1692852440
깐부치킨 신사가로수점,38227836
캘리포니아호프치킨,35288602
원해치킨하우스,1533757906
만석닭강정  현대백화점 압구정본점,1026460244
김순례닭강정 신사점,1885328079
신사호프,20639617
교촌치킨 잠원1호점,11802530
BHC치킨 잠원점,37182537
순돌이네 통닭집,1610780968
굽네치킨 잠원한강점,12806940
처갓집양념치킨 잠원점,11782768
사또치킨,12899532
깐부치킨 논현역5번출구점,1831602489
사또치킨,35958018
매드후라이치킨 신사역점,1528778959
네네치킨 잠원점,35506850
보드람치킨 잠원점,38228617
굽네치킨 잠원한강점,1787582272
멕시카나,1812085052
치킨뱅이 잠원점,18279230
강남통닭,1170663360
마이마이치킨 잠원점,35372330
홍희통닭 신사동점,119991468
본스치킨 잠원점,19722540
치킨앤펍,1227046710
원바스켓치킨,21901335
부어치킨 논현점,1772134368
쁘이치킨 신사점,1100239559
멕시칸치킨,1061920817
치킨트리플,1251484008
마시큐,18272138
깻잎치킨,1884274157
골든골치킨호프,20628693
컬렉션라운지,37534789
하이볼가든,35823513
사이,38555884
리커테이션,1222395691
비스트로하이드,1251249030
안주집,1691610852
Lu307 이자카야,1185481426
롱타임노씨 신사점,1308306753
코다차야 신사점,20765590
우오하나,1316501400
투헌드레드,1595691736
미켈러바코리아,36877874
0000 seoul,1289074243
개미집,19978440
료하나,38705522
작정,1728665773
위키드와이프,1497040019
뮤즈온,32202042
스쿠로,1202414402
챕터원,608623130
호아라이브,37537368
Kompakt record bar,1267099148
신사베베 신사가로수길점,1560525570
레드클라우드,31186495
변두리비스트로,37765141
비비노,1931953623
이태리 갓포 분이네,499404403
관계,32822525
노퍼블릭 하우스,1914473595
복싱타이거 Speakeasy,1293843108
로바다야끼아라도,37769908
퍼시픽 스탠다드,1111716512
개나리위스키,1233217599
꼼쉐뚜와,1803342429
문빔,1899609130
프레젠티,1543458598
와인웍스 현대백화점 압구정본점,1986517255
낭만옵빠,36003590
러스티블루,1246729287
포포인츠 바이 쉐라톤 서울 강남 더 라운지앤바,1808849687
갤러리 인디고,1514293308
인사동촌,18829238
더리버사이드호텔 더가든키친,18282060
샐러디 신사점,1821677356
한솥도시락 신사동현대고앞점,11871457
더 리버사이드 호텔 노벨라뷔페,1004467291
본도시락 신사역점,32447854
하하도시락,1817526480
수도시락 압구정점,20661955
그린파이브 현대백화점 압구정본점,1262693122
카르파쵸 현대백화점압구정본점,37819727
백동뷔페백반,20098484
먹보,1753325007
우람들도시락,31936336
마레수,1545558064
퀴즈노스 신사위워크점,1905922659
샐러디 논현역점,1267786529
퀸스브런치,36936249
하우스키친,34347477
한솥도시락 서초논현역점,1903717332
진푸드,11834015
아유헝그리,21052283
닭발을 사랑하는 유미닭발,1629945433
한우육회,1817623348
뜸들이다 압구정본점,1778526276
이성래반찬,1497083682
러스틱컨피덴셜 학동점,1305911161
쿡희준 집밥 도시락,1813247440
씨앤앰웨딩부페,38419290
마띠에르,698873076
슈퍼컵카페&디저트,1091709418
구전동화,1030539253
압구정 곱창,37069188
한일관 압구정점,11680226
모던곱창,1584935299
바빌리안테이블,35432638
신미식당,19882193
우가,36802965
보타르가,1645884170
가온,13354755
스시코테이,1985135370
수린,611361308
장 스테이크,31936212
도쿄등심 압구정점,1688133421
스시 카이세이,38320837
삼원가든,11718583
장다리곱창,38556595
하모,21854407
우텐더,878378143
두레국수,11679364
도슬박,1204924395
우미학,36771985
금수복국 압구정점,957701774
미아전,1488380705
그믐족발 압구정로데오점,1658328982
만,75842896
계식당,712453431
청담만옥,1311375480
장사랑,11384660
잠수교집 5호점,1480979852
대감왕족발,1531219789
금산제면소 압구정점,1926531087
우돈청,13411016
강서면옥 압구정점,11865937
창해식탁,1734903737
설매네,13161161
삼정하누 도산공원점,1059959280
더팔당 본점,123454216
W가나,1178073555
압구정진주,1996140045
정성담 압구정점,37797050
수하동곰탕,1864087061
도산족발&종로할머니칼국수,34491227
압구정 순대국,1320811087
라곱창,1728653132
경복궁 압구정점,1115923873
목멱산방 압구정지점,1793370518
아바이왕순대,37724908
하루한상,58634064
오이소,1081911694
하남돼지집 압구정역점,37837768
젠틀꼬꼬 압구정로데오본점,1383769104
산봉면옥,13150287
참치휴인,1370368280
중앙해장 압구정동점,1493771409
근식당,1910300641
하남돼지집 압구정로데오점,38269081
도산돼지,1118202082
얼쑤비스트로,1123728507
무교동유정낙지 압구정점,20809166
충무상회,11722581
왕자장어,35524116
긴자료코 압구정점,1477742080
코이라멘 압구정점,1247948032
오복수산시장 도산,1381775940
코메,1763662575
스시이타루,1176711546
로만테이,249762037
스시코마츠,36947636
스시우찌,897800799
스시인,37870219
이즈미 압구정점,11680206
스시츠바키,1259101978
스시기요세,567265782
크레이지카츠,1003256325
사케리아 잇콘,400648995
스시기요이,1986044385
이마스시,1637993640
스시하네,1248190083
사토시,1222955138
브라운돈까스 압구정점,37437832
갓포치유,38547475
사보텐 압구정본점,18834803
스시 결,1095021610
킨죠미야비,399306186
타카라,150558644
미타니야 현대백화점압구정본점,19877652
산쪼메 압구정역점,1534004425
오니기리와이규동 압구정역점,13337764
알고리즘,1783920347
브라운돈까스 신사점,34557241
경스시,11723215
아루일식,11725972
인생카츠,1226475802
스시요아케,1778040609
이불덮밥 압구정점,1524108912
미카 본점,31202538
신주쿠야,33176660
이즈미 현대백화점압구정본점,36701190
웨스턴차이나 압구정점,31919058
더후,18527761
교동짬뽕,1185079063
하빈,31510495
언컷잼스,1808187409
본토반점,38010321
중식당 청 갤러리아백화점압구정점,31887537
주래등,18505457
장가계,18505551
차이나홍,1189310276
온더락,18805304
와인과치즈 앳 디룸,1309573387
디룸 브런치 카페,1374521980
허머스갤,1018977179
새우공장,1191531913
커리핑거,1979869837
여미,1848726875
일리조,1233708973
가디록,59999648
가드너 아드리아,47916461
비스트로 스파크,38704264
휴고 도산,1192249624
금성스테이크부대찌개,11723373
퀸즈블러바드 압구정점,1937948305
W청담,1507556807
쿠스 다이닝,1112438159
펄쉘프리미에,1792652676
퍼프타운 압구정점,1563688436
컨셉비,1321270081
IsabellestheButcher 압구정점,32618806
인뉴욕,13410075
라그릴리아 청담점,1168451112
이태리슈퍼마켓,1154773425
엘오미노,1091429256
올댓미트돔,1749762967
고료리 켄,255351939
All That Beat,34581255
이타카,1165822461
미대쉐프,1158965219
현대카드 쿠킹라이브러리 그린하우스,1232380127
랠리몽키,37175785
아뮤즈살롱,1888882472
오브 노트 서울,1468599721
피자니스타,1288933788
EMINENT,1479025741
6449,1275313856
비스트로 스윙,1632422325
스위트룸,1994990445
쿠스게스트로바,385209280
스웰,11717326
자연김밥,34698587
북촌김밥,21197642
소풍 압구정점,11866056
오마뎅 압구정현대점,1067100537
그림,38274981
토프렌드압구정점,20908537
김밥천국 압구정역점,30916881
얌샘김밥 이마트24강남압구정점,1884157762
CASA김밥,1534930433
압구정 만나김밥,1985437052
쌍둥네,38520776
떡순튀 강남점,1394355491
쿠웨이트떡볶이 강남점,1944373380
압구정 분식,1744649421
캘리포니아 뜰,1356128077
나르코스 떡볶이 본점,1125785319
속시원한 닭떡볶이,1972973529
충무할매김밥 압구정로데오직영점,1825368280
리김밥 이마트24청담본점,1235097902
김밥천국압구정점,32260223
김가네김밥 도산로점,20866567
한양분식,1800938183
주니어폴,18847974
치앤강 압구정로데오역점,1601613517
오븐에빠진닭,1970337831
파리에 다녀온 치킨,1616018842
ING,13555332
뱅가,11714804
색깔,1778786543
크라이베이비,1544029037
박장어부바,1432587591
로바다야끼 최군,1624384674
나미나미,741139557
마인더갭 브런치 펍 & 라운지,1428108676
더청춘,37902925
예술가,1791089301
슈바빙,1698331569
파인앤코,1034906128
마리모 신사동점,13079403
서울살롱,1404729456
클라시코,1008721306
맞닿음,1942948674
압구정의 하루일과,1139825245
바 머스크,1666966788
춘풍월,20065646
Bar서랍,335144227
홈차,1593611726
크르크르,1964605929
도산사카바 카와세미,1142279968
SNACC,1004021956
피터폴앤드메리,18488649
구월당,1054011467
로우키,1309435874
공베르,1702511475
패리스 비치,1656002575
바 블렌드,1869468230
미드나잇몰트펍,1405847792
후카킹,733337069
오늘마켓,1260854292
몰트바중독,1573870754
압구정 4층,1821028891
다락방,37411746
오디언스,1076037824
락앤롤 라이브펍,1395378231
게릿,1934375405
홀리데이서울,1421716502
끌로드용,1744401108
락앤롤,38628559
월선네 압구정점,19707868
샴,20601408
더대판,1249377530
압구정포차,37997073
밀크포차,37171831
SOONE,1359141634
수리다라,1985635499
쿠니스,1037557552
거북썬,1511645281
데이데이라운지,1839702197
문리버클래식바,1006927989
메리플랜출장뷔페,37191509
소풍,1658402678
르캐비아,18483719
대한식문화연구원,21348983
육회밥 도시락,38556365
투뿔등심 강남점,37001144
풍국면 강남직영점,1033696290
강남불백 1호점,38002713
두배고기,1969852730
큰물참치 강남점,19963062
서진식당,34807654
제주몬트락 강남본점,37362033
행하령수제비 강남역직영점,1444590355
이태리부대찌개 강남역점,560775631
육식주의자MEATARIAN,1881368157
교대이층집 강남역점,1010367000
전주현대옥 강남대로점,36621017
인기명 강남점,37912158
만족오향족발 강남역점,1206379356
해우담 본점,1530341358
걸신맛집,32333423
짚신매운갈비찜 역삼점,34581520
모랑해물솥밥 역삼점,1898963128
뚱보집 역삼점,1667916768
통돼지네 강남점,37792889
대독장 강남점,38521280
유가네전사랑,1039084723
한방대가삼계탕 강남본점,18583521
청담등심,1254648814
미사리밀빛초계국수 강남역점,1202433374
참치스토리,1317328791
헬로크랩 강남점,1946095401
무교동 유정낙지 역삼점,847437049
칸나닭집,1872266023
청담육회,37178974
심가네칼국수 강남역본점,1571820138
마부육전,1085151310
세석정,1576378393
모퉁이식당,38274890
황해도왕족발찹쌀순대,21818158
봉된장 본점,36668874
금모래,11572710
풍년참숯갈비,36936443
두찜 강남역삼점,1791810434
현대진가,35357074
24시 동인동 냉삼식당 강남점,257898890
봉추찜닭 강남358타워점,1305337649
남도랑,11884840
진씨화로,32434893
윤대감 빈대떡,1032669400
참치21,13342923
김영희강남동태찜 강남점,32721394
최씨부엌,33252721
오징어청춘 강남스타점,1240365657
동경규동 딜리버리 강남본점,1591048218
강남소바,38405053
역전우동0410 역삼테헤란로점,1564985896
만땅스시 역삼점,1600160922
야기카레,1518164420
밀피유 강남역점,36368661
소노이에,37309174
미도인 강남,1427134948
올바른스시 강남역점,1777519480
은행골 강남역점,1880609487
감탄성신,1805562801
숯불야끼도리,18790316
낙원테산도 강남본점,1829234222
박상미수제돈까스&냉면 강남점,1091723728
국제왕돈가스&찌개&냉면,1287854887
온센 강남점,1250740851
사가라멘 강남역점,1010975108
토끼정 강남점,36369077
이춘복참치&스시강남점,37927728
이찌니 이자까야,34016781
스시쿠마 강남점,38674055
진스시,18771333
경양카츠 강남점,1294117742
하루키친,1305637552
섭지코지,20850923
울트라키친,1627564318
세이로,1294908499
스시쿠마 강남점,1716510073
오므토토마토 강남본점,1407702753
훠궈나라 강남점,1912721792
반티엔야오 카오위 강남점,1109024709
중경마라탕 강남역점,1761717994
싱가,1190353614
정통중국요리 홍짬뽕 본점,1413902104
리우,1949576768
용궁,1236513036
모두의쉐프,1591547529
무한숯불양꼬치 강남본점,991858885
메이탄 강남점,605076050
리샨 삼성타운점,13159767
원딤섬 강남본점,1085977844
난랑,13150444
춘리마라탕 강남CGV점,1012200424
중식당표량,1636112653
희래등,33626394
인더비엣 신논현역점,1516567349
어메이징타이,38275897
왓어바웃 포케 서초점,1557704177
홍대쌀국수,1261002870
낭만타코,1066353597
바비레드 강남본점,21607745
후추포인트,1007886570
녘,1559452716
스테이터 강남역점,551867941
미즈컨테이너 강남 이스트,33878483
미즈컨테이너 강남 웨스트,13575110
강남역파스타,1286639031
낙원타코 강남CGV점,1573567113
오스틴,37021055
사유의서재,1639179283
스터번,38226262
훌리오 강남역본점,33875134
이상만철판집,1852504751
할랄가이즈 강남점,1637458598
서초양식당,1821189051
까페이쪼,20322463
리얼스페인 강남점,37430648
도스타코스 강남역점,11673307
이름없는파스타 강남역점,1032522375
피코이,788185575
아웃백스테이크하우스 딜리버리 서초점,1544153982
빕스얌딜리버리 서초점,1616497749
매운국물떡볶이 밀방떡 역삼점,1183006306
식정,1125219692
미세스 말다,1900394033
달떡볶이 강남점,1130816595
불난떡볶이 강남점,1578003321
식정&문어와 튀김 이야기,1975832617
압구정곱떡 강남점,1848910094
김밥천국,1539809610
옐로베리 역삼점,1045917066
박과장떡볶이,1265564262
또보겠지떡볶이집 강남헬로몽키점,1099524893
장원김밥 서초점,18366144
살롱드곱떡,1676190006
고양이부엌,32812058
오토김밥 서초직영점,1118176685
선릉역매운떡볶이 역삼점,78220832
고양이부엌,38591616
동대문엽기떡볶이 강남역점,37754976
김밥왕,1543900083
잭슨피자 서초점,1723333656
슬라이스피자마켓 서초점,1504071064
도미노피자 서초점,11684332
7번가피자 서초교대점,1964373530
빨간모자피자 교대점,11781527
데이피자,35452162
깐부치킨 강남역점,1517656550
교촌치킨 강남역점,1491872002
맘스터치 강남역점,1943846708
푸라닭 서초2동점,1532111915
처갓집양념치킨 서초점,35125299
호식이두마리치킨 역삼1호점,36015557
깐부치킨 서초본점,38692963
핫썬치킨역삼역점,13149826
저스트기네스,130568648
서울황태,1398372415
강남야시장,36294760
준코역삼점,35458254
링코노래타운 강남점,1324846135
강남포차 강남점,1778832105
메종드 위스키,1729338715
노가리슈퍼 강남역점,38491277
비어테라스,20630676
맘초이,36615355
플렉스와인,1096540055
비어호프,13070319
피그노래방,20494987
캐롤,1809439686
버금새우 역삼점,1015246965
강남왕노가리,1051757216
Gold Bar,38507349
와라와라 강남역4번출구점,33752457
Pub Story,1268984564
클래식바,32284079
아사칸 강남2호점,1194092473
친구포차,1545310640
더와인하우스 역삼점,1370482714
돈깡 호프,37186928
위스키 바움,1429733315
보그,1766107899
Bar 22,37000803
THE SQUARE,1310053130
느린마을양조장 강남점,32838644
엉터리맥주 역삼점,36893082
금복주류 강남역점,1233347328
아키타,38015857
플랫나인,1793702349
아이러브펍,1629863644
아실라,20123101
곰탱이호프포차,33890352
드렁큰피쉬 바엔레스토랑,38328301
바 베뉴,1189628025
신세계,1636611825
베이스,31442385
이자카야나무 강남역3호점,37725304
포차돈주마,1460757726
정육주점,1566051647
강남아지트,1123085566
hpseoul,1333472321
스시메이진 강남점,1937576813
놀부부대찌개 지금출발했어요,1154964892
밥먹고술먹고,1935646319
핫발이부르다,1911688400
꼬치꼬치,1616917034
어게인리프레쉬 강남점,1905086354
고기도시락샵,1420469859
청춘국물닭발 역삼점,1467567488
그녀의샌드위치 강남점,1953225415
마초신불닭 강남점,1902797286
에그드랍 강남점,1023881187
에그슬럿 강남점,1827188783
샐러디 신논현역점,1305574079
샐러데이즈 서초구청점,1933694470
스시벤 강남점,1900752432
방이편백 육분삼십 역삼역점,1266322046
창고43 역삼점,38338586
마구로젠 역삼점,20290038
뽀빠이삼겹살,1200578773
채근담 역삼점,1155195939
레드마블하우스,13210094
어로장,1709911487
거자필반,1282987678
진대감 역삼점,19948255
강남보물섬,33236530
용범이네인계동껍데기 역삼점,1982913637
족발상회 역삼점,1743440039
갈비다움 역삼본점,1963009739
우진가 더 챔버스,1758963975
유미식당 본점,1477237458
이백,37373650
삼다연 역삼점,32465140
고갯마루,1086798306
두레국수,18394397
비진도 해물뚝배기,1461732445
세청집,1884630370
해우리 역삼센터필드점,1091658777
을밀대 역삼점,763758295
제주돈프로,1636740915
선릉 순대국,20601735
고향한식부페,13149674
현대기사식당,20862618
대파집,1374885747
역삼주먹고기,424867677
미네스시,13150012
신야텐야 역삼르네상스점,1585582762
라멘베라보 센터필드점,1473517664
바다풍경,20984058
덮깨비,1410769249
회방 선릉본점,1406437927
와비사비,18398160
어바웃샤브 역삼점,32873959
백수산,36105418
미카코 카레 강남점,1507525592
지구당 역삼두꺼비빌딩점,1082972987
호타루,33351933
오카에리,20961121
카즈야,86771976
김씨마구로 프리미어 역삼센터필드점,1921585274
백초밥,1665916231
호타루 선릉점,37002805
타누키돈부리 역삼점,31906093
동경스시,13277532
생생돈까스 강남점,314038344
돈정돈까스 역삼본점,11485968
화화일식,18784787
하코야 역삼세무서점,33956890
양자강,18592524
청학루,18587658
명주,21660440
명가교동짬뽕 역삼역점,1048305328
채린,12975243
제일양,1360198736
더차이나,21805556
이창궈마라탕,1586937456
박사부,1346557943
예림,35084193
용무있습니까 선릉점,1306098565
차이향,1276053735
일품중화요리,31730244
보니따 강남점,1700885598
질할브로스 역삼점,1632401559
파스토보이 역삼점,1223432280
스파게티스토리 역삼역점,1859081714
에글렌느 퀴진,1458632319
카사아지오,1918866501
돼지게티 강남점,1390913449
여왕의브런치 강남점,1882142064
스플리트 518,1645239995
아우라AURA,1240423556
카페 피노사,1746686247
ILCIELC,20835514
씨에프,18398829
솜,38521784
준스칠이공,1965404225
르파크,1152325957
소풍김밥분식,1488352578
호봉토스트,13150067
신호탕떡볶이,37402723
명인만두 역삼1호점,33771218
정읍옛날김밥 센터필드점,1835602170
종로김밥르네상스점,20419494
깡패김밥 강남점,37005414
태리로제떡볶이 역삼점,1533926473
누들톡,1536888601
김밥까페 역삼테헤란점,38522268
온새미로. 우리집 밥상,1561434917
박군떡볶이 역삼점,1503729588
마신떡볶이 강남역삼점,1627504639
벌떡,72427903
진미면옥,1229972658
찬찬찬,33879197
송가네즉석떡볶이닭발,1010592199
라면끓여드립니다,149568997
상록회관후문 여름이네 떡볶이,1019498112
김밥카페,37797401
우리집김밥분식,1837933628
깐부치킨 역삼역점,1636972491
더페이,1460974413
꼬꼬치킨,33152081
산골옛날통닭 역삼점,1801784339
네이처치킨,1062763757
1인가득밥상 강남점,1146902252
엘에이디치킨,36721550
어니언치킨,35338208
서앤컴퍼니,13454094
차박치킨,1571022209
맘스터치랩 가든역삼점,1816320597
Hee Wine,1407622289
작,38709366
아리네술상,37230688
남도술상 역삼점,1445295618
남오토코 역삼점,37460165
프리미엄 케이 위스키,1957187404
맥주를듣는사람들 ARK,1447484336
브루웍스 역삼점,1426032957
임가네 민속집,38276826
야신,1875015615
바코드플러스,21602798
생활맥주 역삼점,1023110766
짝태&노가리 역삼점,36373283
비포더던,1016314446
